"bin"	"sample_id"	"seqnames"	"arm"	"start"	"end"	"gc"	"median_frag_gc"	"median_ratio"	"sd_ratio"	"median_ratio_corrected"	"sd_ratio_corrected"	"median_ratio_centered"	"sd_ratio_centered"	"median_coverage"	"sd_coverage"	"median_coverage_corrected"	"sd_coverage_corrected"	"median_coverage_centered"	"sd_coverage_centered"	"median_combined"	"sd_combined"	"median_combined_centered"	"sd_combined_centered"	"median_mode_size"	"median_mean_size"	"sd_mean_size"	"median_median_size"	"sd_median_size"	"median_q25_size"	"median_q75_size"
"61"	61	"median"	"chr2"	"2p"	75200000	80199999	0.36798	0.379734177230237	0.188581803510188	0.052251273800109	0.195293165350272	0.0525864917946485	-0.00660961543968415	0.00418829454768232	0.000268585401593155	7.80169474651277e-05	0.000317980490360212	7.43499486011126e-05	0.000889821227407055	0.00234562760859405	6.20994164820777e-05	3.15040753570208e-05	-0.00178141874929416	0.00289854649443629	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"62"	62	"median"	"chr2"	"2p"	80200000	85199999	0.3718286	0.382306472196861	0.191754666251023	0.0537018546535508	0.197359757878381	0.0539746709650958	-0.00378200714620496	0.00353038343242779	0.000281634134995751	8.00909002736292e-05	0.000333681307176896	7.65862385121713e-05	0.00352637110787538	0.00248805706390818	6.5855261992974e-05	3.29229501906522e-05	0.00194200391418872	0.00290232478615567	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"63"	63	"median"	"chr2"	"2p"	85200000	91799999	0.4304766	0.439120673960689	0.2224712386075	0.0574712612107078	0.210516841675383	0.0587148282314075	0.0128174175575753	0.00719842080905403	0.000261468710343202	4.92050034765152e-05	0.000218825836548021	5.00332551293698e-05	-0.0302339732371011	0.00229841141736344	4.60665239870628e-05	2.34587354547723e-05	-0.0242285225199397	0.00225798205257571	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"64"	64	"median"	"chr2"	"2q"	237000000	242099999	0.4951494	0.508005375128524	0.222345688811281	0.0535886579085028	0.196474651844506	0.0549664291397944	-0.00799692135966583	0.0046536115329231	0.000389529580385126	8.13136356958767e-05	0.000298091902110529	7.20435821153024e-05	-0.00477097566183639	0.00242145266263693	5.85675026848326e-05	3.07170475747031e-05	-0.00807262255431524	0.00319767895675453	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"65"	65	"median"	"chr2"	"2q"	232000000	236999999	0.4541392	0.465300302561572	0.204149483712158	0.0495504049216855	0.1906089778764	0.0504439519218638	-0.0242993749482995	0.00462407898349624	0.000373886622431304	7.22498140425112e-05	0.000301134000962857	6.71160726535662e-05	-0.00472887390782837	0.00215794463398166	5.7398844127361e-05	2.74091513519438e-05	-0.011889024864514	0.00285529943244619	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"66"	66	"median"	"chr2"	"2q"	227000000	231999999	0.4166996	0.426240725048374	0.211379104137597	0.0541508973956687	0.204147063232011	0.0548529593883587	0.00500712725201331	0.00188820269180152	0.000357495512523492	7.43236092109357e-05	0.000326278942510516	7.45834521767204e-05	0.00253484875207901	0.0013621407412048	6.65919132484368e-05	3.32178400207612e-05	0.0038801423414329	0.00161215654148276	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"67"	67	"median"	"chr2"	"2q"	222000000	226999999	0.3935982	0.402818587544514	0.198042007831969	0.0536345075596098	0.199011729074545	0.0540356567769391	-0.0044004758536042	0.00396037580825359	0.000318376487092332	7.39517254896436e-05	0.000325814296736204	7.26461141139654e-05	0.00195591420842394	0.00156155801668096	6.4596882824652e-05	3.19255827752132e-05	0.000415553643754243	0.002347705426791	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"68"	68	"median"	"chr2"	"2q"	217000000	221999999	0.4337802	0.442634114304595	0.210970686789267	0.0532257450204797	0.200763958371902	0.0538257275288176	-0.00320161646188198	0.00338671721955746	0.000397360519265692	7.74365900010143e-05	0.000345385762298344	7.47277630194223e-05	0.00478991887838251	0.00234272189209408	6.91094709214577e-05	3.26571048759309e-05	0.00298862661433082	0.00292318439056484	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"69"	69	"median"	"chr2"	"2q"	212000000	216999999	0.3838778	0.393427899920373	0.19891770852771	0.0530882683849166	0.200946685275053	0.0536777093248435	-0.00436209782668918	0.00466269362554337	0.000305041645910862	7.61276975415133e-05	0.000334885963860311	7.54829213536818e-05	0.00387764297652089	0.00188864314555474	6.72942243828708e-05	3.25182292425619e-05	0.00118090977602483	0.00297978032192711	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"70"	70	"median"	"chr2"	"2q"	207000000	211999999	0.3776548	0.386594001567359	0.194741851058768	0.0542734113452109	0.199243390182952	0.0546906702898328	-0.000447793869602345	0.00293375718928501	0.000281061824215431	7.50640529380372e-05	0.00032271317721722	7.32162053543315e-05	-0.000365973620467753	0.00205838592370396	6.42984674854709e-05	3.23242897865083e-05	-0.000515758214754056	0.00248994290762274	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"71"	71	"median"	"chr2"	"2q"	202000000	206999999	0.4021022	0.410536838975658	0.204735644595272	0.0537726450724767	0.2038274678562	0.0542541926267346	-0.00325452221741892	0.00452305771726343	0.000303839793272189	6.564072902704e-05	0.000301608970148427	6.48874809729897e-05	-0.00676899419930971	0.0019651498223761	6.1195502616089e-05	2.87721234822311e-05	-0.00699289979567757	0.0026161848849394	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"72"	72	"median"	"chr2"	"2q"	197000000	201999999	0.393978	0.402822051052013	0.207295534008579	0.0543087197628948	0.207448498640447	0.0548459228752627	0.00717564827270919	0.0030474460562224	0.000329135929762358	7.31070270982993e-05	0.000334989310700914	7.25233378338304e-05	0.00348458172153793	0.00144935914605802	6.94930295655028e-05	3.29332701733486e-05	0.00499825356594864	0.00228876153709009	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"73"	73	"median"	"chr2"	"2q"	192000000	196999999	0.3577122	0.370036260032317	0.190187527256869	0.0533706707748159	0.198238383165498	0.0536889253415308	-0.00383436165390751	0.00335792965674999	0.000262575654312559	8.21945187356235e-05	0.000317548340745544	7.86807410322069e-05	0.00202778575715747	0.00469841955888042	6.29502696462832e-05	3.27676974107625e-05	0.000242386829991048	0.00459787689427055	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"74"	74	"median"	"chr2"	"2q"	187000000	191999999	0.3714796	0.38208898958962	0.199281801359447	0.0559612733635992	0.204698657775303	0.0562009997657362	0.00318546553595412	0.00319354008319415	0.000279516585108565	8.04838070816382e-05	0.000321103690902001	7.82150442415831e-05	0.00231250914504364	0.00329373711704883	6.46892420842691e-05	3.41652183538304e-05	0.0027064887109653	0.0035951347154847	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"75"	75	"median"	"chr2"	"2q"	182000000	186999999	0.3586114	0.369632951550359	0.185803207558646	0.0545956350590706	0.196215118691427	0.0546625544475466	-0.00285083205507694	0.00398841460758238	0.000266440954325629	8.40683453874722e-05	0.000317931241006706	7.99755735166888e-05	0.0028514637093522	0.00479225633365008	6.19342252017617e-05	3.38714323580445e-05	0.0013883914837278	0.004911830807548	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"76"	76	"median"	"chr2"	"2q"	177000000	181999999	0.3763234	0.385785578080697	0.199647252789387	0.0550685825498375	0.20404278986238	0.055178766561841	0.00127232710036931	0.00340742893865549	0.000298002223312919	7.83411510209151e-05	0.000338313299317347	7.49711775454719e-05	0.00342028434091238	0.00165002375782036	6.9030389440258e-05	3.32588254133039e-05	0.00359396595950254	0.00231717844405043	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"77"	77	"median"	"chr2"	"2q"	172000000	176999999	0.4034524	0.413206063398301	0.204019927847449	0.0545134838955662	0.202304248199468	0.055079603771411	0.00105717092722008	0.00325134595616927	0.000340478951692914	7.35056462603465e-05	0.000331945095255979	7.35113935221607e-05	0.00316289426446456	0.00113666114118046	6.66646807159851e-05	3.31253326649036e-05	0.00303303642002919	0.00199244475140687	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"78"	78	"median"	"chr2"	"2q"	167000000	171999999	0.3928208	0.402444191301742	0.202425461057526	0.0549144369991846	0.203310318870442	0.0553829000307928	0.00417667680910029	0.00423918148477407	0.00032055126805755	7.33732296969301e-05	0.000325987886720381	7.26015737258109e-05	0.00272537969204062	0.00118298447127057	6.61113819210115e-05	3.28811104985401e-05	0.00355647239510993	0.00233856514147565	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"79"	79	"median"	"chr2"	"2q"	162000000	166999999	0.361489	0.372729946124094	0.189421132978504	0.0524143502837538	0.197768341117853	0.0526599906001478	-0.00680954685409806	0.00309302859460987	0.000267208719396719	8.10758554964765e-05	0.000331345119722401	7.60374600179088e-05	0.00244374429718993	0.00267789489727116	6.55295746649954e-05	3.19842128483532e-05	0.000135371635049447	0.00229018474584747	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"80"	80	"median"	"chr2"	"2q"	157000000	161999999	0.3858536	0.39427760848233	0.205316805436284	0.0557319207950696	0.207168649262781	0.0560924475810681	0.00421649196683839	0.00406350628921044	0.00031471369809828	7.75027744847146e-05	0.000334935327367921	7.59098493666615e-05	0.00433072431567245	0.00193561037298168	6.93880993611997e-05	3.42582898629544e-05	0.00520756714882596	0.00286477346874217	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"81"	81	"median"	"chr2"	"2q"	152000000	156999999	0.3672336	0.377584828843622	0.189966201083194	0.0528481104860376	0.197568230251179	0.0532800668612438	-0.0040601419055423	0.00354239464086764	0.000268055908440679	7.85727895529077e-05	0.000323218276281596	7.56162648179066e-05	0.00152892095733951	0.00297635853319007	6.36257557611654e-05	3.19932543398109e-05	-0.000121089378735744	0.0029338206268622	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"82"	82	"median"	"chr2"	"2q"	147000000	151999999	0.3858816	0.394452295663494	0.198398211957534	0.0553875448310105	0.201327880783172	0.0555780635143473	0.000708683843412197	0.00348804847058964	0.000304812721598734	7.56546268687812e-05	0.000327220238314614	7.29817409984678e-05	0.00210180650654974	0.00155283187785051	6.55688877492485e-05	3.29022508958924e-05	0.00245570644997283	0.00224142103548617	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"83"	83	"median"	"chr2"	"2q"	142000000	146999999	0.363055	0.373372903032739	0.196131810978831	0.0573818186686141	0.203423890624201	0.0571247664274736	0.0100718783175327	0.0046180003000847	0.000280578421496723	8.5631230403399e-05	0.00034700655414056	7.94421717243692e-05	0.00736677460471534	0.00264770004981227	7.04691441908459e-05	3.59656809646456e-05	0.00919181662081202	0.00323180732106032	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"84"	84	"median"	"chr2"	"2q"	137000000	141999999	0.3621096	0.373179203492458	0.187933109257646	0.0545839982478875	0.196593288529665	0.0543064052566462	-0.00672479317289793	0.00406896373161999	0.000266573327613748	8.24376533062759e-05	0.000329064093361154	7.66203826082277e-05	0.00248312317988509	0.00272472087809268	6.4691792250902e-05	3.26876790301199e-05	0.000487993871104365	0.00336625618453867	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"85"	85	"median"	"chr2"	"2q"	132000000	136999999	0.4065976	0.415710328753974	0.205315178324578	0.0522061593263033	0.202928266755594	0.0527628907360643	-0.00244378492611345	0.0039602299185516	0.000340009834588449	6.99565734575229e-05	0.000323997399028139	6.96122295849183e-05	0.0012994416102363	0.00148284670837014	6.51723967852535e-05	3.05337450231306e-05	0.000412172281280497	0.00236007907798963	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"86"	86	"median"	"chr2"	"2q"	127000000	131999999	0.4461304	0.460889679810499	0.205042305544818	0.0511098059019005	0.184136914983784	0.0525964393149997	-0.0172668960883535	0.00299636089878169	0.000350571644327433	6.79232813699065e-05	0.000262609650131187	6.90726421632093e-05	-0.0108926246319279	0.00355036760836694	4.83561308201278e-05	2.75703647151037e-05	-0.0143761168769743	0.00359189424047464	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"87"	87	"median"	"chr2"	"2q"	122000000	126999999	0.3830118	0.393746833422564	0.195246574281954	0.0513473321397268	0.198006094683448	0.0519707838251429	-0.00801888303838168	0.00428994150205057	0.000288673557593694	7.14312393909349e-05	0.000315670483288106	6.97117253441185e-05	-0.00161322211345238	0.00131141445600601	6.25046796027146e-05	2.92538538376613e-05	-0.00366860730821681	0.00245755535598951	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"88"	88	"median"	"chr2"	"2q"	117000000	121999999	0.435659	0.446632102945389	0.201576435121216	0.0518584230714645	0.192567432474203	0.0529676866080014	-0.0141262708555242	0.00444588960385953	0.000385733770330335	7.4602891621981e-05	0.000322183362232527	7.35377086936156e-05	0.0029802139086443	0.00118144953082806	6.20420228510239e-05	3.16195849836202e-05	-0.00235297144574441	0.00214658674076379	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"89"	89	"median"	"chr2"	"2q"	112000000	116999999	0.3928616	0.40249884519279	0.209174687691993	0.0561687943749483	0.207860803344602	0.0567872624970488	0.00628757979090852	0.00435411887285941	0.000292279115509714	6.96823661207557e-05	0.000307450506454787	7.04138583589726e-05	-0.00514791651581746	0.0015392556189336	6.3906909260397e-05	3.14526917713867e-05	-0.00283063835843156	0.00252491219410018	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"90"	90	"median"	"chr2"	"2q"	107000000	111999999	0.423346	0.433587647367064	0.210574039199275	0.0536378370878746	0.201490440271965	0.0547043978302199	-0.00414647566478899	0.0057806128262106	0.000296550870727697	5.78173729073895e-05	0.000254913531861187	5.95250602481709e-05	-0.0185249234740445	0.00161477267256105	5.10420500585531e-05	2.58232934081481e-05	-0.0174450808720797	0.0024383359618196	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"91"	91	"median"	"chr2"	"2q"	102000000	106999999	0.4023286	0.413412438095887	0.203920631125986	0.0524907215261494	0.19963689581011	0.053178122419069	-0.00523256220744532	0.00316952595194057	0.000329339526530842	7.20594144371869e-05	0.000318634363897731	7.31116278505392e-05	0.00099763224134623	0.00146805386185631	6.34032664948438e-05	3.13534913354797e-05	-0.000881272849033358	0.00207459200380625	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"92"	92	"median"	"chr2"	"2q"	96900000	101999999	0.426139	0.436324148436532	0.214897054274224	0.055406969614496	0.207191781665841	0.0563015291866954	0.00426324725591401	0.00383217184849309	0.000371863071279971	7.33486048908544e-05	0.000319384128245392	7.29114609327137e-05	0.000454115866549363	0.00100770878844516	6.54279881151218e-05	3.29506914752671e-05	0.0015234700637669	0.00176939779074805	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"93"	93	"median"	"chr3"	"3p"	100000	5099999	0.3851758	0.393140666596115	0.198300908388805	0.0536643894112505	0.201648190152018	0.0539371430104072	0.000866553359767195	0.00385707508952313	0.00030858997274885	7.34205528265153e-05	0.000341050840993771	7.10378586997104e-05	0.00203976376536381	0.0032748895228839	6.87722848362178e-05	3.16600336029573e-05	0.00218809196650701	0.00377234349382571	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"94"	94	"median"	"chr3"	"3p"	5100000	10099999	0.407848	0.416358324054118	0.201210667261772	0.0527759331297769	0.198102176002988	0.0532445969172417	-0.00735366742336022	0.00400141318908317	0.000349826382372392	7.27736135717015e-05	0.00035010941607736	7.22859905947851e-05	0.00342832109312308	0.00306213894929466	6.9327354694925e-05	3.1521430137812e-05	0.000277896225377565	0.00363236189079499	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"95"	95	"median"	"chr3"	"3p"	10100000	15099999	0.4692902	0.478339096283882	0.220368578777225	0.0533896443010506	0.201534673088229	0.0539375765804747	-0.00321161019507212	0.00305479739832644	0.000414750459966773	8.46885932857482e-05	0.000347251995327272	7.36068471844103e-05	0.00376270579954593	0.00202334778727365	6.9983317357517e-05	3.21237405792242e-05	0.0024668029713821	0.00253413848405585	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"96"	96	"median"	"chr3"	"3p"	15100000	20099999	0.3921354	0.403649290166242	0.206109274130058	0.0556855667289465	0.206604066410589	0.0561119822209666	0.00445920213140391	0.00308259952677178	0.000299661924575849	6.94909933291627e-05	0.000319252968060958	6.83294705249926e-05	-0.00329760141249888	0.00208339276845452	6.59293366292237e-05	3.1108710602614e-05	-0.00077963194957861	0.0022563258970881	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"97"	97	"median"	"chr3"	"3p"	20100000	25099999	0.3782476	0.387038434902236	0.19694555563089	0.0538382729859055	0.202586496999406	0.0541657017316163	0.000648936664290814	0.00280734821099958	0.000298116685468984	7.55909772864334e-05	0.00034000645416946	7.30269939361671e-05	0.0022474507393688	0.00271043363247778	6.85080167197267e-05	3.2323905898331e-05	0.00239116270054866	0.00310234025593807	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"98"	98	"median"	"chr3"	"3p"	25100000	30099999	0.3801744	0.388695303377741	0.190976720085865	0.0529388821186668	0.196573443174663	0.0531580270032888	-0.00656450535231518	0.00350971365821415	0.000295312362645413	7.50889857122437e-05	0.000339128971859546	7.15018400839348e-05	0.0022780450316106	0.0027085810918469	6.6129254223918e-05	3.14414522417907e-05	0.000320464601150611	0.00303318712158551	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"99"	99	"median"	"chr3"	"3p"	30100000	35099999	0.3993892	0.407688881692726	0.20748064159292	0.0555154642729003	0.206539154327336	0.0559282834216824	0.00952849298381757	0.00282093133460678	0.000343500930348404	7.5525334569096e-05	0.00034552307434297	7.45399731625556e-05	0.00765366271068805	0.00123242333783428	7.12833043823669e-05	3.4190246843781e-05	0.0099266107417536	0.00163188810390388	166	166.71	3.12905477892667	167	2.4338877385388	157	178
