"bin"	"sample_id"	"seqnames"	"arm"	"start"	"end"	"gc"	"median_frag_gc"	"median_ratio"	"sd_ratio"	"median_ratio_corrected"	"sd_ratio_corrected"	"median_ratio_centered"	"sd_ratio_centered"	"median_coverage"	"sd_coverage"	"median_coverage_corrected"	"sd_coverage_corrected"	"median_coverage_centered"	"sd_coverage_centered"	"median_combined"	"sd_combined"	"median_combined_centered"	"sd_combined_centered"	"median_mode_size"	"median_mean_size"	"sd_mean_size"	"median_median_size"	"sd_median_size"	"median_q25_size"	"median_q75_size"
62	"median"	"chr2"	"2p"	80200000	85199999	0.3718286	0.382306472196861	0.191754666251023	0.0537018546535508	0.197359757878381	0.0539746709650958	-0.00387890442228952	0.00350394017780946	0.000281634134995751	8.00909002736292e-05	0.000333681307176896	7.65862385121713e-05	0.00338793052605862	0.00241979902329894	6.5855261992974e-05	3.29229501906522e-05	0.00183998764587617	0.00285298673866144	166	166.71	3.12905477892667	167	2.4338877385388	157	178
63	"median"	"chr2"	"2p"	85200000	91799999	0.4304766	0.439120673960689	0.2224712386075	0.0574712612107078	0.210516841675383	0.0587148282314075	0.0127218835251619	0.00718961247364091	0.000261468710343202	4.92050034765152e-05	0.000218825836548021	5.00332551293698e-05	-0.0296610492930854	0.00224566994741946	4.60665239870628e-05	2.34587354547723e-05	-0.0240856442508282	0.0022729379285418	166	166.71	3.12905477892667	167	2.4338877385388	157	178
64	"median"	"chr2"	"2q"	96100000	101199999	0.4354568	0.44553537297267	0.219089673913043	0.0543399903040676	0.209717193403386	0.0552842540061602	0.00441490620717694	0.00374878306817838	0.000383268874000267	7.28524488169756e-05	0.000321035338425479	7.15874880393022e-05	0.000439084414651972	0.000999777900175433	6.73266301578977e-05	3.21629376900246e-05	0.0025061323894738	0.00183693104245178	166	166.71	3.12905477892667	167	2.4338877385388	157	178
65	"median"	"chr2"	"2q"	101200000	106199999	0.4048276	0.414598291168659	0.205810003514115	0.0537601147743527	0.201046734985252	0.0543670985015577	0.000477077497715399	0.0022538667639459	0.000343118511133492	7.46746975206215e-05	0.000329623116518471	7.5508154764445e-05	0.00376508692352603	0.00118331460497308	6.59950705260803e-05	3.32175739771759e-05	0.00393296525780927	0.00157833957367799	166	166.71	3.12905477892667	167	2.4338877385388	157	178
66	"median"	"chr2"	"2q"	106200000	111199999	0.419622	0.430172204935336	0.20853111814346	0.0526569609088619	0.199579963487695	0.0536403000906943	-0.00789518245934918	0.00520784967170674	0.000308780022264321	6.05593750531908e-05	0.000273830379233392	6.18575547075663e-05	-0.0139528179925245	0.00175139676056104	5.42288417931012e-05	2.63103743095082e-05	-0.0150420433977789	0.00256551972296158	166	166.71	3.12905477892667	167	2.4338877385388	157	178
67	"median"	"chr2"	"2q"	111200000	116199999	0.4049508	0.414775075633877	0.213315161277	0.0572486622204404	0.20881916731792	0.0580257035370407	0.00886949848857392	0.00431147460943029	0.000295598518035573	6.65993099125634e-05	0.000289741018879414	6.8210558408965e-05	-0.00822390141189642	0.00136493419883061	6.05034783002449e-05	3.10999381302836e-05	-0.00451859632618938	0.00221747175339744	166	166.71	3.12905477892667	167	2.4338877385388	157	178
68	"median"	"chr2"	"2q"	116200000	121199999	0.4234272	0.434633110801673	0.198494479759117	0.0514343345971919	0.191880934621211	0.0525993402269506	-0.014801579271669	0.00333324122766955	0.000353214607801666	7.1205501888896e-05	0.000315210924652423	7.19445752803486e-05	8.6797273996197e-05	0.00101025383135908	6.0482966825123e-05	3.05466293379461e-05	-0.00454639644302895	0.00168641997647866	166	166.71	3.12905477892667	167	2.4338877385388	157	178
69	"median"	"chr2"	"2q"	121200000	126199999	0.3858356	0.39585871273051	0.200977126360204	0.0523008719647618	0.202711167125764	0.0528838641302535	-0.00579276413766082	0.00391619181374552	0.000310764753714068	7.40131589504652e-05	0.000333265853227542	7.26872210509137e-05	0.00208334338963882	0.0013383271260285	6.75567100709184e-05	3.09646368877916e-05	6.76021852179934e-05	0.0023995493507461	166	166.71	3.12905477892667	167	2.4338877385388	157	178
70	"median"	"chr2"	"2q"	126200000	131199999	0.446121	0.459277649356357	0.20679568580697	0.0506389496965502	0.187215702387797	0.0519553989098409	-0.0149708828183628	0.00379876327322125	0.000361232185092688	6.93112533545942e-05	0.000277657162814215	6.8378967107061e-05	-0.00825143227115424	0.00275540078734076	5.19817807592662e-05	2.77439732765442e-05	-0.0117027139290559	0.00329883939200466	166	166.71	3.12905477892667	167	2.4338877385388	157	178
71	"median"	"chr2"	"2q"	131200000	136199999	0.4092198	0.420253571297376	0.203024464720637	0.0519310581451175	0.198943583629425	0.0527565786630994	-0.00522072385839416	0.00384184964327824	0.000323783151110796	6.646321034193e-05	0.000299423140328604	6.74382829729338e-05	-0.00449655835242292	0.00160315397926724	5.88139396875325e-05	2.91267688107356e-05	-0.00617399605372757	0.0023556546036294	166	166.71	3.12905477892667	167	2.4338877385388	157	178
72	"median"	"chr2"	"2q"	136200000	141199999	0.3704068	0.381196604011178	0.192284819410855	0.0538891456122239	0.198391139651987	0.0539108122881534	-0.00774760533786519	0.00388906257761552	0.000277570728455475	7.87674044558741e-05	0.000329529300506403	7.47108076261145e-05	0.00236189273459732	0.0019179412382732	6.53756934761874e-05	3.20115047661442e-05	-0.000251585043254365	0.0027906467229984	166	166.71	3.12905477892667	167	2.4338877385388	157	178
73	"median"	"chr2"	"2q"	141200000	146199999	0.3622462	0.372461173902892	0.195442414288647	0.0578474888166604	0.203280218656882	0.0574859163953783	0.00837009657078672	0.00455179402602109	0.000278195702310584	8.62773876241943e-05	0.0003470692617399	8.00630752763593e-05	0.00613493981402964	0.00260331563094658	7.03491087446018e-05	3.61986612087059e-05	0.0084883488528884	0.00316365668001309	166	166.71	3.12905477892667	167	2.4338877385388	157	178
74	"median"	"chr2"	"2q"	146200000	151199999	0.3797896	0.388823075003941	0.195047965722519	0.054763387901402	0.199391666216879	0.054900577750985	-0.00246013238542484	0.00338406960723376	0.0002943966653969	7.77052851484959e-05	0.000328030804316437	7.43220693287588e-05	0.00269190704087201	0.00167664877747417	6.54066086431175e-05	3.26596919074853e-05	0.00172835825801546	0.00230759048163791	166	166.71	3.12905477892667	167	2.4338877385388	157	178
75	"median"	"chr2"	"2q"	151200000	156199999	0.3705294	0.380998776213207	0.193935006435006	0.0532114439757852	0.199660527801769	0.0536985465617864	-0.000623653901049951	0.0042647041380019	0.000275968258270578	7.72463968655558e-05	0.000324318541198298	7.49695021855208e-05	0.00215391965375126	0.00265768209679858	6.46588696172615e-05	3.2509580814013e-05	0.00106197749323082	0.00307158836354451	166	166.71	3.12905477892667	167	2.4338877385388	157	178
76	"median"	"chr2"	"2q"	156200000	161199999	0.3878104	0.395799688260798	0.204577386674554	0.0555434905620138	0.206369883148547	0.0559019375334148	0.00594899626525912	0.00377582846981787	0.00031665955475137	7.60882235377329e-05	0.000334397066255135	7.43067020145931e-05	0.00387263215271099	0.00155941659499976	6.90094834882889e-05	3.36836029566829e-05	0.0052396665199648	0.00238342757336767	166	166.71	3.12905477892667	167	2.4338877385388	157	178
77	"median"	"chr2"	"2q"	161200000	166199999	0.3626248	0.373631153887904	0.189225782628318	0.0528881080449921	0.197318196684459	0.0531216586586562	-0.00715227430760108	0.00309513950547957	0.000267049871450976	8.138438740295e-05	0.000328943586304279	7.70956931243443e-05	0.00218937353704811	0.00307029657224342	6.49065552604792e-05	3.22722727397257e-05	0.000115710585239765	0.00294810762635481	166	166.71	3.12905477892667	167	2.4338877385388	157	178
78	"median"	"chr2"	"2q"	166200000	171199999	0.3857076	0.395007299152157	0.199228458028859	0.054207863315035	0.201506516790306	0.0546348722908551	0.0004272195665963	0.00347023610079644	0.000307388120110177	7.38413034662139e-05	0.000328139035687341	7.26022026079188e-05	0.00212463979385586	0.00133785417378588	6.61221541042861e-05	3.24837953990475e-05	0.00225674286433628	0.0020729725021621	166	166.71	3.12905477892667	167	2.4338877385388	157	178
79	"median"	"chr2"	"2q"	171200000	176199999	0.4051942	0.415118430348831	0.208911831019343	0.0553592630132167	0.204872240587861	0.0559657011241597	0.0065600165178809	0.00386149128209976	0.000340987490667704	7.45962827667189e-05	0.000326012964682025	7.49550464662411e-05	0.00337686729500667	0.00133712668349402	6.64225894888832e-05	3.40071311448624e-05	0.00492878997371489	0.00230727181894538	166	166.71	3.12905477892667	167	2.4338877385388	157	178
80	"median"	"chr2"	"2q"	176200000	181199999	0.3793632	0.388765120838391	0.199138899288656	0.0539171553440475	0.203143316489556	0.0541326162925302	-0.00294084636985708	0.003588616292986	0.00030441210405251	7.62736837712951e-05	0.00033866453184602	7.34059529212167e-05	0.00272143355336959	0.00149410010640158	6.87974361765834e-05	3.21955497624407e-05	0.0013609900034774	0.00225789213174214	166	166.71	3.12905477892667	167	2.4338877385388	157	178
81	"median"	"chr2"	"2q"	181200000	186199999	0.3583378	0.369364910057717	0.188552188552189	0.0552741848968869	0.197389847152379	0.0551727295568776	-0.00220947237864787	0.00443871279301097	0.000263793488563252	8.46740959076949e-05	0.000322085730999396	7.99741544145732e-05	0.0033918652921587	0.00458891631756396	6.35764532119331e-05	3.42793117941232e-05	0.00265945316870851	0.00495913592896986	166	166.71	3.12905477892667	167	2.4338877385388	157	178
82	"median"	"chr2"	"2q"	186200000	191199999	0.368153	0.378846264605027	0.196767989138633	0.0555105635843811	0.203018823556834	0.0558172333933722	0.00360973509200386	0.00250363409680112	0.000276686646826029	8.14974023901581e-05	0.00032094246319137	7.90654680557201e-05	0.00306931776759883	0.00391723238541513	6.42496942654038e-05	3.43656087092615e-05	0.00404472501897391	0.00403706739970636	166	166.71	3.12905477892667	167	2.4338877385388	157	178
83	"median"	"chr2"	"2q"	191200000	196199999	0.3587568	0.370979006209319	0.189931450028381	0.0533476427094368	0.197838469934557	0.0536332385070714	-0.00310308060940283	0.00261482434080606	0.000263184571437906	8.13673372213811e-05	0.000315541098825915	7.8023401366921e-05	0.00201733925657738	0.00421003552766587	6.24261681931879e-05	3.25281154541875e-05	0.000320231052165309	0.0040700651912688	166	166.71	3.12905477892667	167	2.4338877385388	157	178
84	"median"	"chr2"	"2q"	196200000	201199999	0.3906016	0.399796735011666	0.205001399645423	0.0551630253201967	0.205744965652146	0.055624124232958	0.00538096688037021	0.00355043005216692	0.00032306943549096	7.49749948748246e-05	0.000334088014062516	7.389272529385e-05	0.0029615873205355	0.00136895820875444	6.87369269780861e-05	3.33050634191967e-05	0.00457993025770715	0.00223004060464313	166	166.71	3.12905477892667	167	2.4338877385388	157	178
85	"median"	"chr2"	"2q"	201200000	206199999	0.4037738	0.412118033360573	0.208195759043217	0.053839197138659	0.206597752475508	0.054365965825894	0.000148204336773257	0.00459824221040867	0.000324786367831922	6.84402301592164e-05	0.000315500647456383	6.80646489881977e-05	-0.00167077861423009	0.00160651816251131	6.50699947093872e-05	3.04253803863711e-05	-0.000845578009719335	0.00250598072428112	166	166.71	3.12905477892667	167	2.4338877385388	157	178
86	"median"	"chr2"	"2q"	206200000	211199999	0.3842396	0.393411148282101	0.197274523243156	0.053481304305289	0.200614756438016	0.053933974915362	-0.000874819225970147	0.00327118799547844	0.000280031664810854	6.98235618144546e-05	0.000309409571431127	6.80805704040861e-05	-0.00420256360144878	0.00150894766133556	6.20721258122467e-05	3.03177115992274e-05	-0.00408534070307698	0.00237035089763603	166	166.71	3.12905477892667	167	2.4338877385388	157	178
87	"median"	"chr2"	"2q"	211200000	216199999	0.3688692	0.379370906536083	0.191245899015764	0.0545095037120256	0.197668178368711	0.0546665095904477	-0.00509692964311413	0.00383911285494896	0.000276024780385434	8.08832921345049e-05	0.000328300652999595	7.70325345841201e-05	0.00216024181922578	0.00233356844749169	6.48945920356882e-05	3.30426553552998e-05	0.00015573710735734	0.0029495128327378	166	166.71	3.12905477892667	167	2.4338877385388	157	178
88	"median"	"chr2"	"2q"	216200000	221199999	0.4434508	0.452484476553113	0.212396609823343	0.0531871281988347	0.199979174979498	0.0536088755273225	-0.00301540806673331	0.00461935819909008	0.000410220116447751	8.02153925702926e-05	0.000348870712471567	7.53159205147415e-05	0.00569244204712202	0.00278862955247033	6.96637522085109e-05	3.27368828383355e-05	0.00487020982987591	0.0037210205792788	166	166.71	3.12905477892667	167	2.4338877385388	157	178
89	"median"	"chr2"	"2q"	221200000	226199999	0.3934064	0.402966730366497	0.198404606249625	0.0526747629923714	0.199107208811622	0.0530912100533805	-0.00538842387848055	0.00326292570475461	0.000318629975866284	7.31424898052202e-05	0.000328559344107703	7.17426144422317e-05	0.00186878517040519	0.001600372967916	6.54185339342618e-05	3.13574464070283e-05	0.000386278827784052	0.00219656985389641	166	166.71	3.12905477892667	167	2.4338877385388	157	178
90	"median"	"chr2"	"2q"	226200000	231199999	0.4029232	0.412359590434412	0.204604704297138	0.0551742052563065	0.201556245733501	0.0557552525599733	0.00120144844888732	0.00284965416858111	0.000336401206382405	7.50730952591564e-05	0.000325843262845221	7.50396234541359e-05	0.00173520506332708	0.00151674625647347	6.56757447566371e-05	3.3459976832802e-05	0.00206325396018299	0.00214644830399749	166	166.71	3.12905477892667	167	2.4338877385388	157	178
91	"median"	"chr2"	"2q"	231200000	236199999	0.4580122	0.468399146893095	0.212126090736388	0.0502397105784262	0.198508803447678	0.0508494944672653	-0.0177338382978235	0.00515706846904499	0.000377530287305894	7.36262348359801e-05	0.000310621548791524	6.67900546361245e-05	-0.0035197302789102	0.00221703061026193	6.16611119756699e-05	2.77651267734106e-05	-0.00847402636188935	0.00320710053140032	166	166.71	3.12905477892667	167	2.4338877385388	157	178
92	"median"	"chr2"	"2q"	236200000	241299999	0.4866438	0.497910279195557	0.214748245722024	0.0520429165886211	0.189434228029278	0.0535178368541114	-0.0137535380041451	0.00478113313068727	0.000415285660837755	8.43937053559407e-05	0.000310811567483616	7.57448948450701e-05	-0.000139056337472832	0.00275726366843327	5.88783493488287e-05	3.18061159667556e-05	-0.00409066179934435	0.00359531240818394	166	166.71	3.12905477892667	167	2.4338877385388	157	178
93	"median"	"chr3"	"3p"	100000	5099999	0.3851758	0.393140666596115	0.198300908388805	0.0536643894112505	0.201648190152018	0.0539371430104072	0.000743740671038563	0.00391347841540687	0.00030858997274885	7.34205528265153e-05	0.000341050840993771	7.10378586997104e-05	0.00198778124112363	0.00319545751616152	6.87722848362178e-05	3.16600336029573e-05	0.00210550372372622	0.00373122604211217	166	166.71	3.12905477892667	167	2.4338877385388	157	178
94	"median"	"chr3"	"3p"	5100000	10099999	0.407848	0.416358324054118	0.201210667261772	0.0527759331297769	0.198102176002988	0.0532445969172417	-0.00741401976455256	0.00399108794210283	0.000349826382372392	7.27736135717015e-05	0.00035010941607736	7.22859905947851e-05	0.00334241890765247	0.00300654014907438	6.9327354694925e-05	3.1521430137812e-05	0.000213924336629558	0.00359815375801771	166	166.71	3.12905477892667	167	2.4338877385388	157	178
95	"median"	"chr3"	"3p"	10100000	15099999	0.4692902	0.478339096283882	0.220368578777225	0.0533896443010506	0.201534673088229	0.0539375765804747	-0.00334275376892249	0.00306113274706006	0.000414750459966773	8.46885932857482e-05	0.000347251995327272	7.36068471844103e-05	0.00361212709824855	0.0020034374609018	6.9983317357517e-05	3.21237405792242e-05	0.00236731370328212	0.00252919657877279	166	166.71	3.12905477892667	167	2.4338877385388	157	178
96	"median"	"chr3"	"3p"	15100000	20099999	0.3921354	0.403649290166242	0.206109274130058	0.0556855667289465	0.206604066410589	0.0561119822209666	0.00429365394111903	0.00308375348672401	0.000299661924575849	6.94909933291627e-05	0.000319252968060958	6.83294705249926e-05	-0.00320579370850601	0.00203158390947261	6.59293366292237e-05	3.1108710602614e-05	-0.000846528765623268	0.0022244064928475	166	166.71	3.12905477892667	167	2.4338877385388	157	178
97	"median"	"chr3"	"3p"	20100000	25099999	0.3782476	0.387038434902236	0.19694555563089	0.0538382729859055	0.202586496999406	0.0541657017316163	0.000490220036776009	0.00279819310524549	0.000298116685468984	7.55909772864334e-05	0.00034000645416946	7.30269939361671e-05	0.00219039484029606	0.00264026047183258	6.85080167197267e-05	3.2323905898331e-05	0.00235229397809953	0.00306255429845663	166	166.71	3.12905477892667	167	2.4338877385388	157	178
98	"median"	"chr3"	"3p"	25100000	30099999	0.3801744	0.388695303377741	0.190976720085865	0.0529388821186668	0.196573443174663	0.0531580270032888	-0.00668956743953557	0.003515059569676	0.000295312362645413	7.50889857122437e-05	0.000339128971859546	7.15018400839348e-05	0.00219428307768726	0.00264387842623221	6.6129254223918e-05	3.14414522417907e-05	0.00025018752251334	0.00300303778154533	166	166.71	3.12905477892667	167	2.4338877385388	157	178
99	"median"	"chr3"	"3p"	30100000	35099999	0.3993892	0.407688881692726	0.20748064159292	0.0555154642729003	0.206539154327336	0.0559282834216824	0.00958816789066588	0.00283334147611697	0.000343500930348404	7.5525334569096e-05	0.00034552307434297	7.45399731625556e-05	0.00742027834431451	0.00121681346135153	7.12833043823669e-05	3.4190246843781e-05	0.00974336638293766	0.00163579587288409	166	166.71	3.12905477892667	167	2.4338877385388	157	178
100	"median"	"chr3"	"3p"	35100000	40099999	0.4096064	0.420408286923659	0.208831868443436	0.0542847321287413	0.203506888564569	0.0550507278603621	0.00251453337214339	0.002708833241027	0.000356727982744546	7.54822791153674e-05	0.00033877833190832	7.61091825342876e-05	0.00496601882581976	0.00124357838433678	6.89437242397572e-05	3.38832496454414e-05	0.00540461752831707	0.00195717560207437	166	166.71	3.12905477892667	167	2.4338877385388	157	178
